1934,3304,0
3168,5557,0
2940,7954,0
1067,9192,1
4884,5019,1
5103,9001,0
4983,10671,0
4583,13177,0
4125,6014,1
2243,5480,0
3057,6820,1
5790,7483,0
5903,10792,0
277,8976,0
5653,8824,0
1325,2985,0
4142,10345,0
4595,4378,0
1571,12555,0
2604,11977,0
3518,13418,0
5748,6436,0
4118,8220,0
961,7308,0
1334,14133,1
155,4500,0
3147,2223,0
823,902,0
2079,3446,0
5707,7718,0
1671,3891,0
812,13072,0
5061,4119,0
3856,6011,0
895,10764,0
1475,14243,0
1415,3449,0
4480,8373,0
3618,7784,1
4974,5746,0
1108,6375,0
4176,9968,0
1501,7589,0
1632,10060,0
6057,5825,0
3096,3882,0
3639,14329,0
1678,4110,0
4588,14725,0
4935,12169,0
2967,5971,0
1672,6487,1
1680,7076,0
435,13543,0
1656,383,0
2305,7152,0
3263,8877,0
532,14104,0
578,11351,0
4537,1315,0
5961,3726,0
1518,11653,1
1098,5974,0
1521,4519,0
4686,51,0
104,3924,0
3355,218,0
2214,9465,0
3856,11715,0
5237,826,0
2470,6712,0
3018,14448,0
3110,6947,0
3504,12555,1
3851,12555,0
4337,1436,0
4560,6740,0
4292,2304,0
2305,560,0
2104,4925,1
2957,12188,0
2446,4151,0
5771,11810,1
4904,14258,0
3649,1556,0
4539,8656,0
1607,4320,1
5024,13752,1
2711,2306,0
1045,14704,0
4933,3922,0
135,69,0
3740,12951,0
5707,1036,0
2705,952,0
1112,10070,0
3308,4468,0
1932,12499,0
284,3150,0
895,6582,1
4377,11897,0
5547,9836,1
5983,389,0
709,6973,0
139,10750,0
25,7278,0
3502,6897,0
2677,13411,0
206,11868,0
5381,7639,0
3856,487,0
4228,1729,0
3636,5916,0
5801,1948,0
3380,13085,0
5495,12512,0
4940,6417,0
19,2556,0
2079,7965,0
3456,14338,0
5085,5034,1
4537,5639,0
4180,2183,0
1069,5191,0
1212,14535,0
3297,13012,0
248,6110,1
983,282,0
5850,10378,1
3654,12409,0
1525,11218,0
4823,9061,1
318,6298,0
884,5549,0
2056,9522,0
590,2115,0
2830,10122,0
4749,14955,0
213,4399,0
1248,12926,0
43,540,0
5507,12436,0
1387,13877,1
190,4293,1
4884,3263,0
5074,3876,1
3476,10806,0
4457,14201,0
3828,1213,0
4884,1988,0
492,5014,0
974,14187,1
3243,9144,0
4605,10621,0
658,13383,0
1456,10528,0
1021,14318,0
2318,12660,0
591,11590,1
2079,5430,0
3590,9355,0
2104,12286,0
3118,14955,0
5151,4945,0
4661,9460,0
929,44,1
2788,2078,0
5432,13928,0
1914,4039,0
5124,4120,0
1217,2012,0
2140,1512,0
1914,57,0
231,11557,0
937,6333,0
5857,11729,0
2934,3719,0
540,5754,0
1841,10968,0
4228,3198,0
2656,2312,0
5679,10831,0
1892,10280,0
204,7806,1
3318,12022,0
1707,2123,0
3562,2140,0
4290,12613,0
5624,13799,0
4186,10926,0
1887,11299,0
4142,4393,0
4766,9294,0
4314,8645,0
5619,4808,0
3849,13094,1
4867,7408,0
3801,13047,0
766,2184,0
949,3647,0
6035,4833,0
70,13003,0
3560,3724,0
2885,13818,0
920,11551,0
5712,11066,0
3804,9994,0
2250,1651,0
1324,3302,1
726,8742,0
4318,2448,0
754,4069,0
3359,3170,1
2826,12281,0
570,15042,0
2546,13835,1
2908,9031,0
3751,8716,0
4421,4830,0
2523,11946,0
3706,1554,0
1648,6324,0
5083,6596,0
1703,2387,0
4478,258,0
3230,11104,0
3509,8137,0
3982,3679,0
5980,3754,0
958,7284,1
5267,4507,0
1740,4969,0
5985,11350,0
5653,6492,0
5255,9887,0
2920,7916,0
2972,2779,0
3969,4985,0
4646,4776,1
681,11312,0
5040,9864,0
4940,8862,0
3284,1672,0
1137,7773,0
4940,1462,0
1118,4561,0
4779,2797,0
1991,2710,0
3559,2280,0
3899,1745,0
1950,12294,0
3825,2706,0
3703,13525,0
2782,2189,0
1027,12015,0
1085,6526,0
823,14976,0
4569,7792,1
895,3648,0
95,7779,0
3222,1148,0
1677,8847,0
4545,4356,0
1062,6023,0
5840,11868,0
1062,7149,0
2660,1548,1
4173,2857,0
4561,1093,1
2472,92,0
4853,13605,0
4522,495,0
2001,7247,0
3972,5575,0
5420,7162,0
2028,6531,0
4216,12658,0
4464,5056,0
4561,10204,0
979,9954,0
1077,7744,0
2145,14287,0
4142,8296,0
104,4998,0
4745,11694,0
132,12309,0
4795,697,1
1309,12934,0
4786,12646,0
2815,5948,0
1212,5360,0
1971,14917,0
2155,4640,0
2936,7824,1
2760,2844,0
3762,14621,1
1889,13325,0
4790,10319,0
5266,14595,0
1762,8455,0
2394,12387,0
5165,11476,0
2653,3215,0
4840,12041,0
3509,3228,0
4464,10108,1
310,824,0
5334,13313,0
317,11277,0
5909,4606,0
2918,182,0
5414,10758,0
1762,12415,0
4047,6843,0
2808,11550,0
71,5869,0
5219,11435,0
4832,5051,0
5580,10557,0
2976,7072,0
2187,8830,1
133,1496,0
722,3337,0
3851,4016,0
4196,13663,0
4412,2611,1
4601,301,0
1120,9206,0
3169,14555,0
238,13376,0
1461,11894,1
3376,6502,0
4198,10476,0
5168,95,0
835,3173,0
6083,13257,1
1535,3919,0
492,5038,0
284,8409,0
5970,10155,0
2812,6970,1
5864,11461,0
1136,13692,0
2394,8757,0
2419,779,0
699,2477,0
218,1756,0
4882,9644,0
1496,10986,0
5998,9936,0
3069,8670,0
1591,6780,0
974,14985,0
267,9971,0
2536,164,0
4351,7526,0
4934,5450,0
4933,7620,0
656,14618,0
4702,10603,0
5314,3062,0
758,8539,0
1707,4170,0
5267,3175,0
1085,5686,0
1085,15078,0
207,4407,1
6022,12508,0
4747,1501,0
717,5,0
3508,6279,0
104,5895,0
3417,5799,0
6064,6837,0
3174,2290,0
2343,3457,0
2645,7181,0
1309,6830,0
5903,2337,0
2591,2770,0
5238,8183,0
3925,748,0
4155,10067,0
3486,4111,0
4629,417,0
2218,10375,1
4749,4892,0
4978,7214,0
218,12155,0
2330,11705,1
3048,10680,0
2434,13153,0
4271,14041,1
1704,7691,0
1546,49,0
4781,8744,0
1035,7851,0
62,540,0
4945,10881,0
6052,14008,1
4274,754,0
5673,4610,0
2666,5503,0
2065,11586,0
1415,4817,1
2260,7716,0
1531,13645,0
5344,11906,0
1659,4353,0
1340,4080,0
3282,10595,0
3759,1905,0
5897,4448,0
2365,9061,1
4788,2655,0
2364,3982,1
5872,8819,0
2546,10042,0
5654,2765,0
1169,9372,0
782,3645,0
464,7652,0
3618,11434,0
2478,6892,0
3509,2817,0
2036,2656,0
710,5075,0
1322,9256,0
2468,1930,0
1252,14729,0
139,6103,0
3297,784,0
1908,13353,0
414,4319,0
1612,7728,0
243,13046,0
631,668,0
3988,11845,0
5707,2077,0
3277,3845,0
5866,1113,0
3948,11981,1
5859,6618,0
2967,12081,0
1899,6667,0
1340,10748,0
4876,1434,0
2967,7513,0
1137,5171,0
2742,1102,0
3587,3894,0
1686,14383,0
2386,6404,0
1521,818,0
1173,7149,0
4123,15044,0
5274,9635,1
1406,1376,0
5583,12906,0
3922,1863,0
2941,4725,0
3400,4706,0
3735,14488,0
826,14375,0
2023,471,0
3828,667,0
4216,6823,0
5218,7224,1
1346,2787,1
2436,6,1
5602,3884,1
1071,4044,0
1099,10748,0
451,6288,0
5060,6125,0
4224,3393,0
4407,8038,0
2186,6038,1
2750,12630,0
2672,3472,0
492,4913,0
6051,10625,0
2967,7985,1
1063,6677,0
4875,13153,0
68,3597,0
4344,5891,0
428,10714,0
5903,4820,0
467,2117,0
5323,6381,0
182,8178,0
856,13540,0
3294,1731,0
720,15042,0
948,12047,0
2473,2638,0
1623,13819,0
1986,9576,0
1612,8076,0
71,14083,0
2049,3351,0
1023,6449,0
3786,7916,0
4860,3593,0
2726,11913,0
3028,4064,0
65,833,0
4549,9572,1
5334,8075,0
2524,7720,0
4700,8634,0
4035,5053,0
2584,14216,0
2214,3224,0
4600,3560,0
3992,513,0
184,6083,0
4457,188,1
2534,7632,0
4186,6632,0
717,10922,0
3040,10027,0
3594,10895,0
4700,13715,1
5797,10284,0
4391,13404,0
2338,4065,0
5893,11818,1
3312,3993,0
4750,260,0
4133,10192,0
3828,1027,0
414,8848,0
3457,1517,0
3703,1491,0
4186,5950,0
5809,1575,0
235,7195,0
1181,1874,0
1656,11024,0
2535,8919,0
2350,12572,0
2613,6959,0
1937,4994,0
1155,14895,0
6031,4226,0
5750,2893,0
3786,10739,0
1362,12503,0
3845,9235,0
1062,2777,0
495,7122,0
377,13603,0
4374,12102,0
5218,13619,0
636,5748,0
5885,15009,0
2331,3817,0
3129,13477,0
789,13271,0
5843,742,0
3200,10683,0
5032,8948,0
2305,4856,0
4905,9249,0
38,7074,1
976,15001,0
2830,13547,0
5809,14389,0
4790,4714,0
3803,320,0
3823,12789,1
5173,14445,0
1098,14905,0
3866,6686,0
1247,5968,0
182,3194,0
500,4654,0
693,8765,0
3111,6356,0
269,9307,0
5772,10004,0
753,8432,0
1583,12543,0
5915,14740,0
3125,14204,0
3978,7617,1
3951,10455,0
5007,13994,0
5083,10831,0
1097,12575,0
4788,14170,0
5915,6170,0
118,8822,0
5787,8476,0
104,7192,0
6033,7660,0
115,13740,0
3638,7574,0
2864,8192,0
186,13148,0
1290,12907,1
5594,8188,0
4279,1769,0
4191,5139,1
3899,2294,0
5151,5174,1
1970,14395,0
2268,10370,0
2920,6531,0
2166,9709,0
3970,14234,0
4458,14692,0
3302,10133,0
2599,13005,0
3318,5070,1
4337,14950,0
1510,14567,0
1809,8186,0
1217,13539,0
1991,12153,0
4274,12602,0
4469,9176,0
2214,10730,0
5176,8955,0
3964,1168,0
3911,10714,0
284,1206,0
2080,13394,0
4267,9774,0
4274,13749,0
5344,5425,0
931,6115,0
2079,10727,0
4141,14832,0
702,7989,1
2504,2864,0
1445,5177,0
5165,13329,0
3893,2655,0
4829,11732,1
5309,12528,1
5007,789,0
5620,1151,0
3307,6449,1
554,13982,1
2185,1688,0
766,4294,0
705,14715,0
4460,11278,0
2694,4114,0
6014,11868,0
1509,6531,0
1939,3043,0
2753,4595,0
665,1285,0
1565,5538,0
2780,2371,0
2915,8371,0
3892,1088,0
1839,11362,0
2647,8833,1
3034,6236,0
3718,12065,0
4595,3522,0
1324,6665,0
3128,7316,0
3597,6716,1
2959,8582,0
2666,8047,0
5678,8352,0
4959,2232,0
2263,14337,0
5295,4211,0
1722,2766,0
4650,10036,1
5910,6922,0
4123,3767,0
5482,12907,0
1212,8075,0
2751,1012,0
406,13143,0
3581,14452,0
699,3560,0
600,4483,0
5624,385,0
348,4611,0
2389,56,1
3284,7171,0
4377,11209,0
5707,11227,0
4762,825,1
1274,8380,1
4933,14716,0
866,12321,0
1323,11524,0
4418,8417,0
3693,15086,0
2598,3851,0
1799,13973,0
193,9720,0
1886,4053,0
5045,10858,0
895,12830,0
4217,5156,1
720,11099,0
4274,14584,0
4567,8578,0
5651,10945,0
3807,7024,0
5544,10232,0
3760,4136,0
41,14859,0
4852,10576,0
1062,2088,0
3106,13956,0
3014,6468,1
2053,1124,0
5092,14977,0
547,8717,0
2869,10610,0
520,798,1
4156,5127,0
966,2783,0
632,6687,0
1047,12364,0
2920,3899,0
3899,14424,0
4876,4564,0
4393,2739,0
2448,9031,0
4976,8490,0
135,10308,0
4515,4289,0
2140,13820,0
835,4753,0
1338,8301,0
2368,13386,0
1336,7008,1
4954,9818,0
1004,5843,0
1735,15031,1
1848,3765,0
346,10479,1
754,8595,0
3170,14187,1
2337,8969,0
5602,244,0
4654,2101,0
3297,1824,0
3045,11216,0
6093,12497,0
2718,9992,0
69,2089,0
5070,14431,0
2010,5312,0
873,6620,0
2347,14083,0
483,1514,0
1774,1993,0
978,14843,0
4972,7558,1
1174,5462,0
5475,7767,0
770,13173,0
125,3763,0
1084,7730,0
1172,11959,0
4812,5206,0
3692,12953,1
1834,2188,0
3343,6647,0
2870,13050,0
4593,4496,0
2591,12899,0
4883,6263,0
856,7164,0
5566,7317,1
2994,12280,0
3085,10748,0
4933,3169,0
5321,8657,1
5277,13605,0
4401,208,0
772,10337,0
681,8084,0
5507,1719,0
5057,1747,0
6083,9923,0
819,7742,0
2826,12674,0
2590,9474,0
2328,12926,0
3654,11408,0
1420,984,0
2703,7669,0
5885,5470,1
2168,12777,0
897,7948,1
590,1511,0
4047,8218,0
4432,9786,0
5964,7523,1
2733,4714,0
1704,6124,0
1707,742,0
2142,3979,0
2984,11637,1
492,13203,0
1945,5767,0
5606,7691,0
2849,2165,0
1353,11732,1
4537,11233,0
4274,9768,0
5544,2147,0
5636,10401,0
823,7006,1
3811,8702,0
4867,0,0
1374,12491,0
4224,3761,0
2503,9315,0
1047,12010,0
2116,10834,0
1710,4086,0
1186,10873,0
1803,8833,1
1622,3959,1
155,835,0
3690,2261,0
330,13573,0
2888,10669,0
4074,14804,0
4459,13413,0
2378,1988,0
398,5382,0
2522,10968,0
5747,7506,0
457,14734,0
1395,14673,0
4846,203,0
3431,14570,0
1185,2755,0
276,11512,0
1991,14557,0
5626,11404,0
1543,13699,0
3475,14693,1
1120,1109,0
439,13541,1
4395,5079,0
3384,1507,0
2214,14615,0
3638,13830,0
368,8702,0
1096,9908,0
6074,4160,0
2031,6361,0
923,5426,0
4860,3401,0
1303,4478,0
4314,5589,0
4017,4543,0
1622,13451,0
994,7419,0
3162,3093,0
5772,7309,0
3469,12457,0
1497,8598,1
2447,4036,0
3297,9022,0
5923,6074,0
4741,483,0
658,2795,1
2122,11708,0
5283,7292,0
734,12990,0
4292,2151,0
4715,11108,0
53,1136,0
430,339,0
754,6439,0
3484,12518,0
2444,9483,1
895,14615,0
4457,625,0
1571,931,0
2245,6169,0
1898,4556,0
5901,753,0
3096,6518,0
2923,9240,0
586,574,0
590,4779,0
5707,14384,0
4884,3458,0
3819,11332,0
2170,13935,0
4588,1420,0
769,6484,0
772,2054,0
4477,2939,1
5459,5216,0
1035,7118,0
2626,14182,0
5588,8040,0
4631,795,0
1525,4940,0
5676,4487,1
5772,742,0
4901,3811,0
823,10374,0
5554,1081,0
408,11848,0
5624,3801,0
4332,3334,1
4258,14901,0
3040,9978,0
1404,10401,0
1748,14537,0
2924,10139,0
374,12872,1
3615,11671,0
2300,10575,0
3879,3888,0
2084,14138,0
4646,2462,0
5756,222,0
1005,11343,0
451,8264,0
2847,11441,0
2204,14534,0
2888,7074,0
3760,6736,0
3237,11375,0
4274,3802,0
2418,12388,0
1703,3476,1
3703,2934,0
5947,10097,0
4777,13890,0
870,133,0
5032,12012,0
2860,5343,0
1509,8344,0
2418,2533,0
4635,11174,0
525,4715,0
71,1158,0
3910,12752,0
3690,9088,0
3790,14855,0
4019,955,0
1590,11137,0
3380,5629,1
4135,12354,0
4374,10558,1
2627,1418,0
4130,9114,0
3645,12399,0
5583,9388,0
2750,11737,0
4196,6978,0
2155,2657,1
5045,4357,0
5738,7339,0
1771,7413,0
5673,1618,0
5748,9413,0
1071,10163,0
4292,939,0
2449,11978,0
4228,6854,0
4240,4341,0
3488,3942,0
3854,4068,0
4033,14373,0
4865,948,1
3952,343,0
2115,11317,0
5689,9139,0
1186,6665,0
5359,2672,0
3899,6339,0
2214,9332,0
2658,11840,0
516,14398,0
4477,10771,0
1354,7259,0
804,8892,0
600,15100,0
2129,3897,0
2109,4108,0
951,5530,0
403,2505,0
2609,390,0
2104,8557,0
3122,10259,0
2890,211,0
5749,8289,0
3297,7801,0
2915,14266,0
4377,2148,0
1324,13880,0
1790,14943,0
348,12476,0
1117,341,0
1117,13949,0
1086,9378,0
83,11909,0
5622,4912,1
2830,911,0
2115,10909,0
3952,11811,0
3690,12813,0
2949,8760,0
1735,12069,1
3706,9606,1
1193,13928,0
2388,11920,0
755,410,0
293,10143,0
1583,664,0
3509,191,0
2516,10555,0
3282,3440,0
4464,8772,0
5207,12656,0
4262,7461,0
2418,13035,0
1389,2324,1
5688,15040,0
1062,12290,0
5466,14846,0
90,11083,0
3613,1617,0
2652,5815,0
5006,14556,1
3532,9055,1
3903,13656,0
254,13252,0
2590,12732,0
2400,10110,0
2018,10227,0
4595,7777,0
1086,13650,0
2116,14562,0
2386,4876,0
5296,1623,0
2140,10395,0
2307,6857,0
5201,14363,0
711,3731,1
139,8273,0
5755,4681,0
5654,11529,0
2681,5793,1
6057,5147,0
705,9120,0
181,7944,0
425,6368,1
2626,7641,0
4047,9390,0
5575,3998,1
3997,12812,0
5295,5266,0
154,6548,0
209,808,0
1897,6436,0
5513,6292,0
688,11779,1
2880,6884,0
1787,13629,0
262,12867,0
4822,10387,0
5961,8964,0
5881,10137,0
1788,6110,1
112,4769,0
5448,13378,1
4763,5582,0
4121,12564,0
5975,10919,0
5944,10042,0
3509,8584,0
3140,7742,0
4476,9285,0
3899,8999,0
4497,1385,0
3919,13211,0
4771,13466,0
4924,2281,0
4558,6365,0
5464,12722,0
4123,11555,0
5042,8160,0
931,6442,0
3065,9302,0
4314,8240,0
4216,11170,0
3718,5328,0
4469,1767,0
368,7506,0
4412,2174,0
1026,10333,0
414,830,0
1705,12516,0
5256,3460,0
3027,3718,0
2028,9356,0
1336,6974,1
115,13600,0
1279,5823,0
3028,2048,0
492,12483,0
2595,9463,0
2328,7978,1
2465,36,0
4802,11280,0
158,14666,0
3168,346,0
4940,11425,0
2473,5254,0
209,5310,0
4878,10365,1
4396,3567,0
5165,7153,0
617,11367,0
3797,9989,0
1762,9638,0
879,4129,0
4439,7284,1
116,14798,0
3606,13540,0
5830,2389,0
2096,8265,0
4110,7408,0
840,839,1
5710,3190,1
1166,10227,0
482,6834,0
2967,5032,0
5001,5821,0
961,634,1
3437,14284,0
3643,6039,0
3709,3053,0
665,5523,0
6057,10100,0
4046,2503,0
3415,6362,0
5334,6616,0
4686,3087,1
883,755,0
3618,14246,0
2174,11703,0
931,2374,0
5452,8700,0
4537,7965,0
3962,1362,0
1702,9362,0
253,7698,0
1360,7119,1
3209,3433,1
4598,12434,0
92,7740,0
1541,122,0
2703,11034,0
5823,4633,0
813,8238,0
1961,12101,1
3714,14459,1
3999,5519,0
439,10488,0
5900,12363,0
810,9980,0
2085,13188,0
2635,1859,0
1612,5016,1
1677,10765,0
5453,1307,0
5817,5254,0
135,11417,0
3845,4316,0
1671,5853,0
2882,10618,0
856,14512,0
2009,765,0
446,165,0
5755,13003,0
73,14066,0
1668,4262,0
1549,7275,0
2028,12468,0
4507,2089,0
1090,8213,0
348,982,0
1618,9965,0
3613,3304,0
3145,6232,0
4480,5584,1
3380,14991,0
2193,13721,0
5775,6602,0
4028,7427,0
3151,8141,0
3590,6736,0
2305,14499,0
5110,13947,0
500,10344,0
2292,5008,0
1986,14343,0
4028,8481,0
5827,1773,1
96,5300,0
4402,2188,0
4452,7397,0
1991,10936,0
3366,5530,0
3312,9191,0
2230,6704,0
1561,1271,0
1229,4071,0
1338,7478,0
1781,5903,0
2109,7524,0
3005,7612,1
4924,14706,1
4901,1053,0
1653,10076,0
4035,7365,0
545,9023,0
4747,776,0
3110,5655,0
4047,9460,0
1649,11975,0
744,9777,0
3643,4374,0
71,9548,0
3771,9313,0
5592,6843,0
1612,8777,1
4274,11101,1
1077,3733,0
1612,9548,0
2418,2905,0
3277,5116,0
1290,13758,0
6040,188,1
1991,10908,0
4537,9763,0
5588,1608,1
4692,9753,0
3559,9158,0
2847,6576,0
4649,11472,0
3366,7854,0
113,14857,1
923,7830,0
5707,13755,0
5399,14353,0
3899,9741,0
5213,4714,0
2869,7347,0
6012,12734,0
2858,8616,0
5909,11042,0
2140,14395,0
4155,9377,1
4328,13702,0
1483,10330,1
2281,6561,0
3010,2461,1
6005,6738,0
2860,12955,1
754,10859,0
1063,10603,0
5496,3770,0
4595,6201,0
135,10665,0
1970,11075,0
2876,6306,1
4235,1959,0
2478,3211,0
4882,14600,0
3741,5525,0
4374,1185,0
329,10761,0
3845,7337,1
5212,365,0
4274,405,0
3588,13302,0
5401,11739,0
3247,5048,1
612,491,1
1451,5657,1
5084,9659,0
111,5084,1
804,9561,0
4041,4341,0
1704,3860,0
112,13633,0
5296,2210,0
1216,14965,0
705,5173,0
492,6200,0
581,1035,0
1749,12320,0
2269,690,0
3681,1204,0
1099,405,0
452,12472,1
5872,5420,0
59,9942,0
2802,3982,0
389,13475,0
5815,5367,0
4085,10220,1
5958,10841,0
1590,13186,0
2095,4119,0
2186,133,0
1843,1534,1
1127,4825,0
1005,13643,0
337,4748,0
4222,13703,0
3709,9786,0
2899,8205,0
1612,3853,0
259,9923,0
6078,5289,0
1071,10631,0
1991,4712,0
4884,11417,0
1741,9436,1
2737,10220,1
4373,11351,0
2997,3017,0
142,13988,0
4163,733,0
3909,10042,0
4963,4479,0
3596,10160,0
1579,7500,0
2305,10129,0
5707,8120,0
5399,3348,0
5584,3982,1
2666,5320,0
1483,3665,0
819,1617,0
182,14114,0
5827,4957,0
2549,9101,0
2709,6256,0
3083,10826,0
3859,6768,0
840,1158,1
5544,7586,0
4884,13729,0
2900,1817,0
563,3290,0
1704,8003,0
4312,5552,0
4493,8577,0
2777,13877,1
720,4369,0
5292,9154,0
2634,4990,0
2406,14448,0
1413,7010,0
4391,5795,0
2994,4379,0
4229,8386,0
4243,993,0
414,10676,0
590,7033,0
3771,10166,0
425,2071,0
4884,8218,0
3618,5193,0
5151,13390,0
1777,3483,1
2967,13477,0
4107,6356,0
5790,13718,0
783,3206,0
2741,5940,0
332,10691,0
4397,14622,0
2709,6006,0
1885,10911,0
2076,3403,0
945,5869,0
748,7606,0
1541,6876,0
2079,5479,0
1029,2305,0
152,14486,0
835,13097,0
1120,4931,0
4421,2731,0
1018,4071,1
5170,7468,0
1093,1536,0
1688,6389,0
2772,5954,1
133,14321,0
5436,13272,0
236,8440,0
3318,3563,0
3409,12535,0
1927,9852,0
2041,10375,1
3825,3892,0
461,7235,0
4601,6051,0
1029,6052,0
1523,9778,0
4464,6147,0
4301,12601,0
5018,13253,0
5131,1581,0
2721,3852,0
3883,1317,0
3998,4375,1
5751,9325,0
3297,9860,0
4654,6587,0
335,13697,0
1005,10656,0
1070,13142,1
5388,1677,0
1740,3294,1
5606,13916,1
2004,13499,0
3069,262,0
2060,11367,0
5990,960,0
5930,8522,0
2667,2509,0
4646,302,0
1140,7543,1
759,10115,0
3249,516,0
3143,14324,0
872,397,0
4884,4406,1
3312,10244,0
1991,1043,0
1700,245,0
1896,2112,0
5767,10948,0
5804,11582,0
1660,10972,0
704,13767,0
4655,1107,0
78,7887,0
132,14492,1
5707,7272,0
4730,10259,0
1895,10954,0
3512,11943,0
2580,6152,0
1062,12967,1
5881,4422,0
2590,12150,0
2941,3490,0
1117,4673,0
3779,1402,0
2838,13209,0
1374,4760,0
2676,5436,1
1577,2252,1
1251,10449,1
5604,12390,0
769,2218,0
3856,11600,0
1688,13334,1
1771,6700,0
1165,14812,0
3722,5342,0
3210,6110,1
741,1610,1
931,3920,0
769,2644,1
1534,12257,1
4933,3154,0
2384,3809,0
3851,12695,0
1324,8055,0
1776,4071,0
3693,10478,0
6073,5306,0
4182,10061,0
4660,8546,0
5092,13728,0
2418,14884,0
3439,1847,0
1035,5402,0
5644,270,0
3211,2126,0
2959,420,0
3635,12892,0
3643,8265,1
3171,5211,0
549,4040,1
5755,3198,0
2813,5018,0
4379,8937,0
5594,11103,0
1656,11487,0
4073,4639,0
4457,4154,0
4032,7074,0
856,4874,0
1970,14704,0
160,4671,0
3153,7296,0
3297,7544,0
4775,13217,0
2142,6628,0
1082,2044,1
400,6232,0
4287,6895,0
5668,2440,0
3200,5964,0
3486,6862,0
3800,3076,0
4533,340,1
329,13147,0
191,2668,0
3628,6852,0
5693,480,0
267,13855,1
4037,7655,1
1040,1120,0
115,4208,0
1053,8758,0
10,8579,0
2449,10306,0
2560,202,0
1360,11280,0
979,4714,0
5404,7149,0
782,14127,0
4545,14363,0
5839,8930,0
149,2894,0
2540,13512,0
2645,2963,0
3431,2211,0
1617,14229,0
3851,5559,0
979,10441,0
4238,14575,0
521,12084,0
2666,13402,0
720,7743,0
274,12871,0
1245,4968,1
1338,1024,0
773,7915,1
4527,5168,1
541,12508,0
782,841,0
3333,10951,0
1115,11852,0
1636,11976,1
4186,7011,0
625,5927,1
1991,836,0
1972,11104,0
835,2457,0
2820,6837,0
2979,870,0
4878,30,0
2635,7873,0
5924,3426,0
2661,5432,0
1914,9059,0
1899,3935,0
1885,426,0
720,10644,0
3541,6287,0
5514,2010,0
617,7400,0
2497,7430,0
3060,11486,0
1324,5936,0
2366,8173,0
4468,5744,0
590,14269,0
3307,8728,1
3587,14162,0
5772,13039,0
4082,14588,0
3008,5775,0
3363,1512,0
414,13782,0
1441,5403,0
1656,13245,0
2001,5279,0
2833,11783,0
1656,3183,0
856,2855,0
4689,1424,0
446,12359,0
1874,3020,0
4009,6433,0
3857,7181,0
3815,373,0
400,1571,0
1104,9303,1
921,14013,0
5342,2069,1
2666,2642,0
4638,4488,0
5513,13482,0
5125,12531,0
756,8946,0
3855,9590,1
2316,9918,0
2967,9342,0
1910,1386,0
3277,4927,0
937,4973,0
4738,12544,0
1598,14928,0
3831,14496,0
3899,11025,0
4450,6064,0
3798,5737,0
931,8601,0
1728,6951,0
4186,4251,0
4309,6390,0
2018,12339,0
2880,14955,0
3120,12522,0
1910,12843,0
3270,13981,0
120,10809,0
1839,2376,0
283,7690,0
1215,7962,0
1767,464,0
1336,6769,0
516,6036,0
5769,202,0
2864,12267,0
720,12160,0
4781,12681,0
5397,9563,0
590,1647,0
539,9064,0
3571,7011,0
4805,3256,1
2748,11559,0
1173,13185,0
485,4850,0
3741,7833,0
3440,10487,1
2830,1696,0
5256,11908,0
1751,3892,0
1086,11184,0
163,6610,0
979,357,0
2123,13434,0
2542,5144,0
1062,1530,0
4552,6001,1
3277,196,0
3691,2990,0
5347,790,0
4657,1874,0
5754,7882,0
4646,4433,0
2245,13228,0
1467,1993,0
3771,6031,0
2006,2388,1
3539,11022,0
5707,2451,0
586,3918,0
4373,13906,0
4418,12086,1
488,12645,0
2140,13749,0
4394,4496,0
3148,5459,0
1620,9378,0
181,1300,0
1169,1185,0
3771,13314,0
3312,15037,0
754,8920,0
1176,12043,1
2387,14513,0
5157,6383,1
4866,9122,0
3428,10020,0
2808,2522,0
4677,5078,1
5131,13619,0
5266,6071,0
725,12187,0
5536,2454,0
300,2865,0
4901,1272,0
4224,7668,0
4299,5860,0
3228,13232,0
3928,1140,0
1899,12987,0
572,9487,0
4731,12248,0
2233,188,0
6084,1190,0
1820,10672,0
3618,7387,0
2214,14949,0
4584,9166,0
4410,12693,0
3643,7153,0
2266,2263,0
4954,4453,0
3344,11776,0
2533,8872,0
1309,919,1
512,3996,0
3618,11027,0
264,10685,0
4801,7096,0
5280,14474,0
2098,5393,0
81,5322,0
3022,14631,0
3033,2176,0
4457,11963,0
2841,5940,0
1545,14396,0
5993,1530,0
1136,7216,0
4067,5492,0
979,758,0
5066,2926,0
1979,4788,0
2225,8306,0
638,14092,0
5943,6994,0
316,12601,0
4590,15026,1
2498,13753,1
1136,3499,0
3502,5353,0
754,2203,0
44,1638,0
5269,14536,0
1535,8662,0
5401,14392,0
2923,3327,0
343,6522,0
2993,9975,0
3550,14442,0
3037,10789,0
1291,7548,0
2449,14936,0
2799,13065,0
658,5887,0
235,6167,1
1707,2807,0
3874,9283,0
5339,3039,0
5547,1080,1
590,13922,0
5714,10089,0
576,13212,0
1162,5917,1
4545,4605,0
1914,7626,0
4682,9239,0
3391,10108,0
2513,5280,0
1910,331,0
1587,1223,0
5923,10268,0
892,7434,0
54,8634,0
5388,13854,0
934,125,0
2909,9817,0
1580,3125,0
284,4823,0
1992,9326,1
4629,14762,0
4552,7753,0
532,2957,0
1164,7990,0
5196,8862,0
2344,9408,0
4851,11524,1
4096,15078,0
